Name,Latitude,Longitude
"jovolgy",46.733333,16.85
"potsonlahti",62.233333,29.6
"thon mong duc",11.516667,108.9
"fengtouling",19.302569,110.62845
"shinoro",43.133333,141.366667
"igospampa",-13.6666667,-74.0666667
"jal dheri",34.569435,71.658937
"doutor elias",-22.2,-42.233333
"mazegh bala",27.1013,56.9215
"rolling meadows estates",33.4119444,-84.4891667
"achini bala",33.961252,71.466331
"obeton",42.833333,143.666667
"guidan raki",13.8833333,5.2333333
"east sumter",33.9252778,-80.2963889
"hongxing nongchang wulian",31.786067,121.369925
"togusken",48.369722,69.986111
"antsamanara",-14.7166667,47.7
"tandjoengkeramat",3.666667,117.533333
"dengzhane",23.236352,112.506803
"dang plang",11.916667,107.366667
"yingjing",29.793114,102.84712
"tambingtambing",-2.3752,119.6158
"shagan",40.493889,50.130556
"doodstil",53.4,6.666667
"jachcha",34.677058,73.286956
"spannsjon",63.133333,17.333333
"unterburgstall",46.833333,15.45
"kalibanteng-kidul",-6.983333,110.366667
"ungwan dumuga",11.277929,7.702314
"chikovskiy gostinets",53.8166667,27.3166667
"thon my khe",16.766667,107.25
"el-rayana",21.678596,39.897774
"labaurie",45.003715,0.729398
"schnobolin",49.569642,17.232262
"diepholzer bruch",52.55,8.433333
"marodle",8.7,46.2333333
"la luz tenexcalco",17.668889,-98.311667
"mai kaen",6.60975,101.666861
"mazaira",42.403915,-7.37318
"huai pong",19.0295,97.98325
"hirbahaci",37.490138,41.074406
"herigny",49.609585,1.620741
"hkawngwa",24.05,98.4666667
"vignane",45.481877,1.740738
"andranto",-13.9166667,47.9166667
"didoko",6.021107,-5.312074
"zsiboti szolok",46.081105,17.859407
"nadviki",61.2,7.616667
"famsala",14.3,-5.1333333
"bedfordshire",52.0,-0.5
"sionisgori",41.9641667,44.8944444
"duanzhuang",33.525,115.583333
"kalarm",37.202,49.2151
"qayah debi",39.0209,47.3691
"cuadrilla ocho",-20.7666667,-67.1666667
"tawya",18.4833333,95.3666667
"mudong",25.094444,110.198889
"uazan",34.797107,-5.582242
"alekhtora",34.7083333,32.6833333
"aldomirowzi",42.8497222,22.9811111
"sungaoti",28.016654,120.53884
"krasnyye sady",56.833308,33.174652
"kubatli",41.0897222,127.4494444
"hend chub",32.7183,53.1336
"tunglugun",7.324369,122.341021
"illava",49.0,18.2333333
"belmesnil",49.770824,1.050122
"chekangtsun",23.6166667,120.25
"ban houay leng",16.716667,104.85
"anjatantegal",-6.182222,106.3175
"sankt leonhard bei weitersfelden",48.433333,14.666667
"abogo-dodu",3.816667,30.366667
"saint-amand-de-vergt",44.988151,0.697548
"rodeiros",43.0,-8.066667
"san isidro de el general",9.372099,-83.70399
"gaz pir",26.3545,57.199
"losetana",-15.4141667,-71.1097222
"sefid-e ravan",34.283401,62.288128
"zagatye",51.75,28.9
"ciastra",-7.3127,106.8395
"coia",-13.5675,37.505
"nyame agbogbome",6.1491667,1.1108333
"ouro tongogo",13.5666667,0.0333333
"prerok",42.376944,21.033056
"tutzuchen",29.557222,121.933611
"wellfleet",41.9375,-70.0333333
"gujjo",27.551707,68.749933
"mala zlawies",53.116667,18.366667
"ban sup phlu nuea",13.517778,102.298889
"mailiki",38.4,21.65
"khatsapetovka",48.314744,38.274232
"wawujing",36.456389,105.789722
"sungkirang",4.466667,116.233333
"nyambale",-3.0166667,32.1
"felicidad de reglita",22.7502778,-81.0361111
"chittampalli",17.287778,78.031389
"east worlington",50.916667,-3.75
"amedou",8.9333333,14.4333333
"neuenpleen",54.35,12.916667
"les barlauds",45.716667,2.433333
"xiapinghui",28.297222,116.882778
"stabbestad",58.85,9.4
"hohenecken",49.416667,7.7
"xuka drift",-31.700591,28.230332
"zrecze duze",50.607234,20.803236
"phong son",18.816667,105.333333
"daulan",-6.77,111.1365
"mowluli",31.938431,50.023271
"xipu",29.676276,121.371795
"longwangtang",32.987222,115.513889
"langenphul",52.395611,15.361617
"jasenova ravan",43.9777778,18.3972222
"tetekope",6.0705556,1.115
"olives",42.683333,-8.383333
"yangmato",37.6641,128.0048
"svor",50.792166,14.596829
"oytermuhle",53.066667,9.05
"magdlos",50.416667,9.516667
"filimba",-11.4666667,31.9166667
"kampung manjoi",4.6192,101.0685
"erblsbach",48.683333,12.2
"barberena",14.309444,-90.361111
"toehyonni",39.3455556,125.7436111
"kuchiang",27.188088,114.787999
"abd er razzaq",13.3333333,34.75
"cupido",-19.066667,-40.133333
"sagour",30.31434,-8.4572
"maykol'",53.278056,63.336667
"prosine",43.5294444,18.6394444
"los arrozal",13.6833333,-87.5333333
"sambiano",-12.2,15.25
"daan-ingud",8.0,124.283333
"sitio jorge croste",-25.932005,-49.81179
"rancho de los peralta",19.7666667,-70.9333333
"kroue-ndolikro",7.163602,-4.670726
"probungan timur",-7.173,113.4312
"cuu vien",20.816667,106.65
"cazumbala",-9.4,16.9
"bur-bur",41.316667,48.9
"ban sawang phumi",17.176167,104.413667
"zemlya i volya",52.216667,48.766667
"resalehdar kala",34.448889,68.7675
"chienaochao",28.286389,121.340833
"al madina",30.9652778,47.255
"brosvik",61.066667,5.133333
"rodhall",58.591667,16.766667
"dungpilan",-7.5354,111.9941
"ban koai",16.75,106.383333
"tjipeusing 2",-6.805833,107.562222
"polskiy truzhenik",52.966667,50.133333
"wujiashexiacun",27.625668,119.520427
"portmellin",50.25,-4.766667
"telpaneca",13.45,-86.9333333
"vilanvilan",6.927778,122.16
"shaikh tawil",35.0208333,45.4594444
"oblfing",48.766667,13.2
"qiucun",30.583658,119.138483
"sandal chandio",25.690145,68.912339
"bululonrong",-5.4593,120.2454
"buntu nauli",2.5632,98.763
"mirzaiyan",31.810814,64.580726
"north fairview",14.7149,121.0555
"qarah masjed",38.0492,47.7471
"ban sop hat kao",17.563528,98.422056
"pay-kalbak",33.904421,67.223199
"shumukou",46.166667,120.8
"amanakro",6.982963,-4.65517
"bhicini",-27.968454,31.839245
"siciu",47.25,22.883333
"vera mocha",10.7027778,-70.6727778
"kyzyldekhkan",40.5333333,68.7
"mbebagandou",-3.7966667,14.5580556
"`ezbet abu dishisha",31.3,31.3552778
"gaokantou",28.6775,121.373333
"kemajuan tanah selancar tiga",2.6176,103.0024
"tagdilt",31.253337,-5.859444
"maykhuran pain",34.9585,47.7075
"ilemere",6.541111,3.485556
"anjamaro",-24.7333333,45.1166667
"blomnath",54.033333,10.483333
"modinan",-6.7597,110.7879
"ciawihideung",-6.5755,105.9886
"lespinassiere",43.40225,2.538115
"lashkari khan jamali",28.052778,67.927778
"bates place",35.4944444,-103.4127778
"razupalem",14.116667,79.733333
"khoshelabad",36.96019,66.787196
"saladero oeste",-29.766667,-56.966667
"los jabalies",23.883333,-99.533333
"beidweiler",49.7233333,6.3025
"bathmana",31.178611,77.051111
"goth haji mewa phulkara",25.163953,68.813157
"jokilahti",61.316667,28.833333
"tabelrhout",31.232191,-9.428652
"masakpay",43.620278,78.305556
"walgan baran",31.865822,73.482774
"colonia santa barbara",-26.914814,-65.236721
"teacapan",22.283333,-105.533333
"nglano",-7.570833,110.932222
"petna",49.554008,21.262003
"hoople",48.5347222,-97.6344444
"quang lam",21.083333,106.1
"limbuak",7.2,117.05
"el guara",1.918877,-76.18905
"marlesion",39.0816667,21.1027778
"silvaplana",46.458095,9.795135
"et tayyibeh",32.266161,35.008932
"east baligram",23.1,90.2166667
"qareh jarabad",37.306548,56.738978
"sur",32.4753,62.203274
"tams",37.6647222,-81.3077778
"demetestana",46.516667,25.033333
"boussouran",11.1833333,-9.8666667
"ar rayan",34.65,36.85
"hastings center",43.3169444,-76.1547222
"ban khoksout",19.833056,101.225833
"molla shureh",30.177941,51.260912
"godara",35.613647,69.206349
"la granada",1.950509,-77.278384
"aliboti",7.584161,-5.244684
"bene `azmon",31.316667,34.25
"gala k'olk'ol",8.883333,39.483333
"nurkiyeva",54.571491,53.795533
"kwasetlopo",-25.936628,25.654933
"mleyevo",49.344339,31.533901
"hebronval",50.25,5.816667
"muksong",36.8124,126.729
"kloposari",-8.178889,110.845278
"zelen breg",46.5666667,14.9166667
"jupiter",-14.7333333,-62.8666667
"shiguang",32.007636,106.203809
"nauraja bhutta",29.439143,71.26407
"himmingsmark",65.216667,21.266667
"cuna amba",14.004722,38.408333
"berdug lor",-7.480556,110.576667
"b`amrin",35.6166667,36.0666667
"kampung paya jempol",2.793,102.3515
"cerro jobo moreno",8.8,-62.8833333
"kingsboro",32.7083333,-84.8694444
"lai-hkam",23.1,98.75
"milgeh-e siah siah",33.933333,46.583333
"wishart",51.55,-103.966667
"chingalok",37.833333,84.533333
"tannurlar",37.958079,42.474741
"lunpeitsun",23.6666667,120.15
"szentjanospuszta",48.018778,19.179609
"brodziencin",52.760868,20.591893
"nivaldo",10.7011111,-63.0272222
"dubowo pierwsze",54.058887,22.928552
"sheragul sachki",53.4339,101.6722
"estibanda",9.2322222,-70.5183333
"beli-breg",42.2333333,25.95
"pietrusy",52.16138,22.679449
"soakibany",-23.9,45.1666667
"poselok aleksandrovskiy",51.216944,40.679444
"sitio marcio costabile",-25.905278,-49.733611
"el guavito",3.466667,-76.483333
"shahabad-e parsah su",37.249032,55.393444
"nizhniy luzhok",49.45,23.383333
"hwasori",34.734444,126.604167
"yunoki",33.2,129.766667
"garde campeche",19.6,-72.0333333
"andovo",-18.6333333,48.9
"dvortsovskiy",44.516667,42.803889
"al kababir",32.8,34.966667
"hohenschwangau",47.55,10.733333
"edeback",60.066667,13.55
"mutuyo",-13.2666667,-74.1666667
"zlota emiljanow",52.187005,20.078042
"phum totung thngai",10.5833333,104.15
"bowoliang",3.5336,125.61
"sharmukh",31.5833333,47.35
"tarij",33.384983,66.318255
"dakhtaliya",48.396414,28.579665
"uskyula",59.4838889,24.9863889
"veers",51.2883,6.04595
"radzaqoli",34.504555,64.879372
"ban kalang",20.691944,103.7775
"sankt andra",47.783333,16.933333
"anadane",36.2833333,37.0333333
"yerimbou",12.1333333,1.4666667
"borzunovo",54.071702,37.300633
"almanor",40.2175,-121.1730556
"ban laem ta khot",12.210028,102.534111
"dumbutu",13.35,-15.8333333
"kot kamboh nau",32.353611,72.662222
"deveza",40.698842,-8.548776
"laitasaari",64.833333,25.916667
"gurrai",-35.116667,140.6
"krasnoilsk",48.016587,25.574308
"alto de tareira",-19.6666667,-63.6
"chutzutsun",23.9333333,120.5
"kanawu",-1.323,120.1138
"calvi vecchia",41.2,14.133333
"seniagya",6.7833333,-1.3166667
"komaikoukou",16.7166667,-2.65
"belwa",25.3,89.2
"goumsa",12.0561111,-1.8630556
"mayangsari",-6.8865,109.6215
"chefan",29.097952,117.993829
"blaffertsberg",51.216667,7.216667
"ban um chan",17.332556,104.175361
"pervoye kolesovo",52.463845,38.867692
"darabad bala",32.347435,62.027508
"goth urs bijoro",25.801391,68.66703
"remediosa",-15.0533333,-71.9236111
"douar ourlali",33.222535,-8.54533
"tiounene",15.05,-16.5
"santo-pietro",42.607739,9.256736
"portenschmiede",50.616667,11.55
"qezel shomali",36.895833,53.810833
"qaryat duwayliyah",33.1661111,43.9372222
"boneh-ye hoseyn qoli",32.066667,49.383333
"vighegy",47.366667,19.7
"lixa",-16.5477778,33.3852778
"ndravuwalu",-18.9333333,-179.8666667
"bagnolet",48.866667,2.416667
"diana ba",12.8311111,-15.2263889
"gunnible",-30.883333,150.316667
"limauburut",3.3376,99.4416
"staryy valovay",53.168989,43.295926
"unteramt",47.983333,15.033333
"lambhor",32.649739,73.876227
"dogomasseri",10.4833333,1.3333333
"aconangui",1.7,10.4833333
"laadam",34.06859,-5.197836
"huivelde",51.066667,4.083333
"aguas de verao",39.836617,-7.700045
"sukhoye",52.1,25.6
"lala-sahid kalay",32.345072,67.284803
"punta de la piedra",-34.716667,-71.633333
"kampong bukit ijok",3.266667,101.383333
"zasiadki",52.072385,22.826751
"maggona east",6.5,79.9833333
"dashanzuizi",43.703333,128.5975
"las murias",43.308964,-6.080605
"konskoye",54.454444,35.251111
"lisiewice",52.066667,19.783333
"secesmiles",14.7833333,-88.8166667
"mazhanzhen",27.268267,120.45643
"kalongko",-3.293,120.2442
"drvodelj",42.812778,21.681667
"paomalimpoe",-4.332,119.943
"yangchuantsun",35.588889,112.245833
"wrohe",54.266667,9.95
"sandrde",45.4,21.316667
"asafyevka",55.3882,94.1967
"tadkachhla",22.033333,73.966667
"sankiangying",32.3125,119.710278
"tutgan",33.2013,52.3034
"gorki-bolshiye",57.262253,42.235206
"entrelandes",47.747621,-1.81581
"mekosk",37.983333,43.433333
"deh mireh",34.5496,46.6927
"cimudungdung",-7.582786,107.920003
"nicolaeniinoui",45.912058,30.223685
"doseinwala",31.002707,71.252377
"malcincales",14.35,-88.8333333
"kampung bukit rasa",3.5135,101.6334
"peji",-7.523056,110.302222
"tianerhe",30.533333,113.433333
"bolaghrah",34.013543,68.044295
"cogran",53.1816667,-8.0236111
"giv`at hamerkaziz",32.216667,35.15
"arrife",38.4,-28.216667
"totokarto dua",-5.253534,104.993123
"mahiye",33.272825,78.50077
"cikupa lebak",-6.2571,105.9516
"menraj",32.855143,70.761165
"todjo",-1.2904,121.194
"kupanshih",42.25,88.166667
"man anghkong",22.4833333,98.6333333
"bioro",4.233333,26.566667
"tungmo",35.459419,75.714048
"badri narain pura",30.197918,73.55769
"guidan madou",13.35,7.9333333
"ait tourhsine",31.596505,-5.872221
"oribi",17.5,120.416667
"ban khwae",18.656306,99.000945
"yongxi",30.3,117.85
"huajiao linchang",27.039324,119.698285
"houyingtzu",40.333333,123.833333
"kala-abdulakhmedkhan",33.537222,68.4275
"manirabad",17.599167,78.518889
"nanyari",33.4,126.866667
"tetoltepec",18.266667,-100.083333
"efergin",-7.204167,107.579722
"eidesvagen",60.283333,6.183333
"bushara abukr",11.9333333,25.2166667
"kindzhkala",33.431961,70.084582
"aznolkin",53.85,58.233333
"binouneder",14.4666667,-16.45
"salikhan",31.56129,65.53792
"naworha",34.309658,67.614116
"chefe mepica",-14.6288889,36.3480556
"sebespuszta",46.066667,17.883333
"cotocollao",-0.1166667,-78.5
"arrudas",-23.5077,-47.8342
"schildesche",52.05,8.55
"sehlitz",54.533333,13.6
"wecoma beach",44.9888889,-124.0063889
"malaleo",-3.2458,119.8267
"changkuoweicheng",29.252778,121.936389
"waimangura",-9.5098,119.2377
"darrahe altamur",34.395833,67.513333
"karim al mashkur",32.4172222,44.2736111
"kozaczki",55.3666667,27.95
"chinshihchen",26.41796,110.800169
"bamiancheng",43.197269,124.049245
"kachenga",-13.65,31.95
"mikec pal-tanya",48.05,21.766667
"berkane",34.92,-2.32
"kubang tengah",-6.2389,106.0475
"tansang",1.383333,111.533333
"imgeri",37.524,128.88529
"zhuangjiaqiao",29.015833,111.489018
"maxangula",-14.7741667,39.8022222
"sare bona",13.2833333,-14.1666667
"beraim",-8.7068,116.3396
"mikron doukaton",41.0333333,25.4
"kilverstone",52.416667,0.783333
"naechuri",36.727778,127.531389
"bouriege",42.984318,2.165437
"qabrit",31.2013889,30.585
"abdrashitova",55.603056,58.306389
"s.i.c.a.p. liberte ii",14.7152778,-17.4588889
"san antonio la palma",20.25,-98.383333
"akhmetovo",53.2304,58.1808
"maalasas",13.8152,121.2102
"boranovice",50.178224,14.477839
"cabofara",11.9666667,-14.6666667
"ban mae khan",18.521584,98.855056
"razila",35.5641667,45.7975
"oehyangguktong",39.1511111,125.7222222
"andinas",43.347917,-4.543897
"taungashebet",21.4833333,95.2666667
"valiviirre",63.95,23.716667
"dazang",32.137369,102.227065
"chulca",-26.183455,-65.508999
"sauldorf",48.033333,13.083333
"kampong titi ijok",5.133333,100.7
"nunatarssuaq",77.4238889,-66.5747222
"rayganj",24.5,89.5166667
"yuehchichiang",27.020833,110.328333
"kampong jarak",5.45,100.5
"lalampu",-2.7865,122.0809
"arkuszewo",52.341925,18.943054
"krankelosa",56.65,16.15
"hacienda ixtapan",18.8,-100.133333
"l. filipe",-26.0727778,32.5405556
"mphepozinai",-14.7333333,34.65
"zhengjiao",22.964444,107.183333
"skobelevskoye",50.384722,72.22
"gro",6.038652,-5.312066
"loiza valley",18.3769444,-65.9141667
"steamer point",12.7866667,44.9788889
"tridtsat' let kazakhskoy ssr",42.85,68.366667
"klair estate",39.7208333,-75.6541667
"chaker bazar",25.583277,61.20769
"hoa loc",20.05,106.083333
"dicamy",16.756062,122.003741
"schalensee",53.876246,21.520931
"lluvina",39.8475,20.365
"xiashiyu",40.450738,122.581499
"kan-akro",7.733443,-4.955646
"majasi",42.813333,21.134722
"phum peng preas",10.7,104.1666667
"pitawak",35.764573,68.888781
"vohitolia",-23.8166667,44.7166667
"wanxi",30.869323,118.44673
"gornji brocanac",42.771389,18.581389
"kundil tepah",36.049349,66.614558
"soba china",30.476434,69.023174
"mivumanyi",-3.2688889,30.385
"petit preux",50.7,3.3
"ruhla",50.883333,10.366667
"chay darreh-e qal`eh-ye now",36.53242,59.619463
"madina ioba",12.35,-14.6333333
"matang sijuk timur",5.1148,97.3467
"rehuiborachi",27.416667,-107.05
"kadae",37.9313889,125.9491667
"lalkan",35.2953,50.2586
"laimunda",-10.0754,120.3961
"sohoa keli",-12.8211111,45.1033333
"sadikhelo kalay",32.852029,67.277524
"mirek",39.322317,47.051263
"qal`eh-ye mirza shah",37.369689,70.901803
"pondok mulyo rejo",3.0009,99.5241
"farschwiller",49.094242,6.895343
"khugsa",29.975833,78.730278
"rasangan",7.216667,124.3
"wesley park",33.515,-84.405
"pumuzika",-1.633333,27.466667
"gulabgarh",30.5794,76.8549
"brazza",36.0702778,2.9036111
"dongyanwu",39.95,119.633333
"wetley",53.033333,-2.05
"liangshuiwan",36.426096,107.44859
"nyaungbyinzu",20.9166667,94.15
"odensas",57.3,15.683333
"luojiatai",29.556501,110.898074
"ash shuqayrah",13.1333333,43.7833333
"sekmenovo",56.609774,74.572734
"mirecourt",48.300892,6.132819
"newcomb hollow",41.9638889,-69.9966667
"mazhoupo",22.006517,110.362846
"maculo",-11.2658333,40.42
"bleuenhorst",52.483333,11.066667
"sangunsanni",41.1883333,127.9666667
"la crezille",47.248615,-0.344
"chega",15.15,37.7
"molbis",51.2,12.5
"kurgashla",53.81721,56.620723
"belen rio jaqui",27.783333,-110.45
"portland cove",50.183333,-57.6
"ashagy-merkhant",37.785278,40.878611
"bor-dorki",58.2393,38.199649
"el paso de la hoya",14.7,-86.85
"kampung jelutong laut",1.5909,103.3136
"geddad",11.0833333,24.7333333
"karelino pervoye",54.4569,39.8423
"glessen",50.966667,6.75
"leuwigajahpermai",-6.899167,107.525
"koktun-kul'",48.562222,72.191389
"haining",30.408129,120.534414
"perillo",43.333333,-8.366667
"valley pond estates",41.3088889,-73.7233333
"despo",19.7,-73.3333333
"soldado cisneros",-3.1111111,-78.0116667
"pan chung",22.45,114.1666667
"nitile",19.0666667,-72.3166667
"needham heights",42.2944444,-71.2333333
"sibao",29.900191,119.96693
"madio",12.45,14.5666667
"musakheh",34.699717,50.309311
"bweyale",1.6166667,33.05
"sayyid `asfur",32.3527778,44.8911111
"bloxholm",53.083333,-0.416667
"dakodji",12.3666667,14.7666667
"krattske",50.878228,45.222734
"biri tammannewa",8.0333333,80.2166667
"villa de tapacari",-17.5166667,-66.6
"lakharikalay",31.697292,67.375417
"oberndorf bei salzburg",47.95,12.933333
"parangrea",-5.2922,119.4615
"wojewodki dolne",52.364515,22.232754
"autechaux",47.378119,6.383976
"usting",48.316667,13.716667
"cuenya",43.38246,-5.485248
"arantila",61.35,22.033333
"perchtoldsdorf",48.116667,16.266667
"ciwarangan",-6.993889,106.748611
"pattunga",-5.2101,119.6743
"porto quiqui",-21.95,-54.283333
"chetverty",56.048611,32.713611
"kwit",7.7519444,27.9855556
"nandamuyu",16.6,-92.9
"pito solo",14.7833333,-87.9833333
"westenesch",52.784486,6.874882
"donbaung",16.3666667,95.05
"andongo",-12.033333,15.2
"asoung",2.0666667,11.2166667
"kord qeshlaq",38.3874,48.1753
"verkhnyaya bilka",49.81575,24.303285
"kutukusagi",38.918611,32.698333
"kiayago",6.6336111,-10.4597222
"polovnev",44.75,40.3
"sikarorau",-1.744402,99.179212
"muayiri",36.963611,38.486111
"cangurdo",12.2166667,-14.1833333
"lipie gory",52.927466,15.562057
"bodoberek",-8.6667,116.355
"peiwan",18.872941,110.021677
"sitio luiz j. pereira",-26.2262,-49.839
"yebles",48.636442,2.768059
"baijiaji",35.970293,102.63772
"cisetra",-6.96,108.036389
"noju",27.25,93.533333
"sangaleam",14.7811111,-17.2277778
"yuanshanting",25.2333333,121.5166667
"ostnar",62.9,14.516667
"as sawalim",31.275,31.6544444
"netotul",45.716667,24.9
"antlangkirchen",48.366667,13.7
"phumi preah mlob",11.2166667,104.5833333
"kindlbach",48.416667,13.166667
"mpendle",-29.60049,29.865608
"dehliwala",29.561545,71.51693
"kemingkingdalem",-1.483333,103.7
"cremos",48.6333333,19.7833333
"balteza-kote",40.75,19.5333333
"andapata",-18.2333333,-67.9666667
"camunina",-15.283333,21.583333
"ban lao ton yom",16.425945,104.575695
"amrollah",37.7136,46.6834
"ban ta phlai",12.565639,102.398333
"meunasah sague",5.2458,96.0589
"palandak",8.139444,122.855278
"saint-pierre-sur-vence",49.693318,4.673461
"amzarai gudr",33.856088,71.390153
"nizhneye nildino",63.333333,61.483333
"agios dometios",35.1791667,33.3333333
"meiqian",32.271595,120.113816
"khusf",31.593854,56.096558
"dar awlad sidi farhat",35.956667,10.068889
"al mesdoura",34.041151,-4.849539
"souk el had",36.0333333,3.1391667
"keur alvatiam",16.05,-16.1833333
"dehjawz-e barikzay",32.679253,65.89342
"hagyu",35.183333,139.816667
"lang chau",21.616667,105.45
"firuzeh",32.488072,64.407447
"chalets du vallon",45.05,6.6
"sindimirkino",55.537562,46.890971
"shevyrevo",53.8145,38.5399
"nyedampuszta",46.766667,18.466667
"krivoy liman",50.466667,48.666667
"gander bay",49.266667,-54.5
"port alfred",-33.590572,26.891037
"chashmaobzan",38.3041667,66.7269444
"sampeong",-2.7671,119.9743
"skripunovskoye",61.323611,69.753611
"hpaungzeik",23.2333333,94.1
"waidjoekoer",-6.233333,134.733333
"kolate",9.1833333,-10.7166667
"asagi davudi",37.979722,41.171667
"kisnyalkapuszta",47.526946,17.797537
"longwani",-12.3333333,27.6166667
"hondlon ju",40.683333,109.816667
"cachuelas",-14.65,-62.55
"pushtkokh",34.105824,62.134666
"clocolan",-28.913669,27.565555
"sevker",40.244319,39.175327
"crawfish rock",16.35,-86.45
"guidan adomou",14.2666667,7.35
"fenchongkeng",22.162907,111.822213
"cumba",-11.04419,14.299315
"woca ghulba",32.683869,64.685733
"laibanghe",30.933333,116.25
"nomont",50.55,5.55
"allah beyg",34.85263,61.998854
"kuchukborash",45.3,33.666667
"weila",8.1,-1.9666667
"banbhaji",14.449139,100.728334
"giridim",39.300226,43.762061
"duzakh-dara",37.7,72.4166667
"lizigou",28.873635,110.992023
"okhurey",42.6580556,41.5183333
"csurjetanya",48.116667,20.916667
"jal bani",27.700621,68.706215
"miheh",32.414794,50.356682
"sobac",43.4983333,17.3669444
"ilheu de melo",11.0166667,-15.2333333
"taoliyuan",34.581007,108.031849
"`ezbet el-teil",27.65,30.8833333
"trolikan",-7.601667,110.338611
"tebet timur",-6.2268,106.8554
"shuliz-e `olya",31.92325,49.584682
"taubenheim",51.05,14.483333
"rodemack",49.467922,6.234828
"muradpur",23.3361111,90.8452778
"wangbuduo",29.601,89.501
"faxinal dos lapeanos",-25.661897,-50.484193
"ribeirao lima",-26.706338,-49.523794
"xiliaocheng",36.7,113.516667
"sansanja",-13.666667,15.5
"verinskiy",51.523333,72.555
"manshiyet tumbara",31.1,31.1
"nebo gardens",33.8416667,-84.8197222
"elkhalona",28.04205,-11.414599
"chefe mejecua",-13.8319444,38.6269444
"dzhirkhil'",9.300556,42.91
"sobo kulon",-8.110833,111.328333
"penggalangan ii",3.3497,99.2365
"muaratjiparage",-6.158611,107.492222
"umbeli",7.5,27.7166667
"ishulli i shenjinit",41.7686111,19.6294444
"tauhene",-21.8058333,34.7522222
"ban taklau",15.45,100.733333
"barkha",42.7477778,42.0758333
"gamruli",24.65,90.7833333
"santa marina del sil",42.66501,-6.500963
"alor limbat",5.1939,103.0735
"lasichikha",58.28545,34.86785
"bolshoye afanasovo",55.605414,51.776854
"tiehlu",34.773333,113.524722
"go bac chien",10.766667,105.933333
"myza lakhetaguze",58.1855556,22.0855556
"goth tiwan",27.282601,67.623603
"sege 'alaqadari",31.400605,65.649262
"al huwayjiyah",31.3166667,47.5
"jalta",44.500129,34.161481
"rittadeniya",7.5833333,80.0666667
"mya khan kats",34.507118,70.094925
"jerubiskiai",55.2333333,22.7333333
"sar mach'jiya",11.766667,39.016667
"grande brosse",46.991543,-1.416905
"zuarungu dakiu",10.8333333,-0.8
"gireyshi",55.5333333,26.5833333
"shunao",27.931212,120.716569
"mpona",-5.05,39.75
"klubinichi",54.5666667,29.4333333
"an thanh thuy",10.333333,106.516667
"thanatchungywa",20.8166667,94.4333333
"luash",-12.883333,13.016667
"nibung 1",-6.081944,106.463611
"gollejeh",36.1825,49.413
"krutoberegovaya",56.262222,162.703333
"plautzig",53.6,20.416667
"ban boyoum",22.351944,101.738889
"hernadkak",48.083333,20.966667
"shi`b al muzara`ah",15.1833333,43.1666667
"buya-mukola",-8.8,25.35
"amur",52.2166667,29.7666667
"shir barat",35.6333,48.3825
"rangkas kaler",-6.254167,106.383889
"beyg radeh",37.561944,49.124722
"barabom",11.7166667,2.7333333
"kwanba",10.476921,12.100016
"ashgeh tochal",36.827943,50.529006
"hosnat",40.8255556,20.59
"cortijada haza del trigo",36.758342,-3.3111
"telegurt",57.616667,52.916667
"altersham",47.983333,12.35
"shamshi khel",33.156089,69.674799
"szallasfold",47.766667,21.783333
"dinga kurai",29.623158,70.945708
"ploskov",50.1,13.966667
"halinovici",44.1675,18.1836111
"beji",-8.2653,115.065
"sangginhan",-7.742222,110.321111
"itamarandyba",-17.85,-42.85
"degirmenderesi",40.827585,31.745982
"babadan 2",-7.397222,110.359722
"nea floyita",40.0833333,23.45
"bonth",7.5263889,-12.505
"poyan-sola pervaya",56.1625,48.097778
"song naba",12.3,-0.8
"gat b",31.658233,34.794704
"demnat",31.734431,-7.005052
"khudayar",36.150635,65.127289
"staraya veduga",51.8161,38.4904
"ruselabsatz",48.883333,13.066667
"dahao jiedao",23.287333,116.716088
"pir ashkan",30.710219,51.277047
"varzea dos cavaleiros",39.793843,-8.021514
"mutungao",28.225833,121.360556
"pol kheshti",35.459783,61.232025
"nalghair",24.7833333,88.6666667
"nagnasso",11.1833333,-5.8833333
"ferme de ranohira",-22.5666667,45.3833333
"gokal ka bas",28.3679,75.7024
"sipogoe",1.733333,99.316667
"ra's at turkuman",34.9333333,36.0166667
"thuong noi",18.283333,105.9
"tagbariri",9.382261,118.513599
"nabmassa",12.1166667,-0.6166667
"mudke dhariwal",31.251111,74.064444
"ishuri",27.19772,58.373602
"puutosmaki",62.7,27.8
"chiangchienlu",21.9833333,120.8333333
"m'diq",35.68156,-5.322853
"skilokhorion",37.3833333,22.7333333
"ichocahua",-15.7769444,-71.1994444
"douar bou rhaleb",34.104759,-4.191421
"wobratain",49.423874,14.945181
"kajangandalam",-6.9646,111.4042
"korshunyatskiy",59.233333,53.216667
"kuraguri",-6.2333333,145.1
"bissan",12.85,-3.4166667
"ban khangvan",19.709444,103.656667
"siah larz",37.5146,48.8248
"kampung lim tan",4.6616,101.152
"hopes hill",-31.183333,119.2
"white roding",51.8,0.266667
"madda afghanan",32.166667,75.083333
"balenapara",-5.4356,120.3296
"ban sompan-kao",20.897222,100.691944
"chak jalal khan",32.684511,73.374572
"puente auco",-12.5863889,-75.9525
"moeawatea",-39.533333,174.65
"benechouto",10.9333333,2.8833333
