Name,Latitude,Longitude
"tsugune",13.566667,5.916667
"miedlingsdorf",47.266667,16.316667
"ban nhong khouai",20.166111,102.198611
"khan muhammad chauhan",28.115764,68.168198
"chak ninety b tda",31.218944,71.138883
"kuchunpa",31.764467,108.131217
"wangding",8.0666667,33.0666667
"dnepryany",46.746307,33.272879
"wildacker",-18.9166667,19.1
"banaouolo",12.9730556,-8.0675
"ouatere",5.5,19.1333333
"tjibanen",-6.053611,106.278056
"bala paskeh",37.3277,49.2744
"qala-i-pirak",34.760146,69.111659
"breiðabolsstaður",63.733333,-20.15
"la capelle-masmolene",44.051311,4.534481
"yiyayuan",27.66,111.673056
"huisa",28.616667,-109.8
"poyeziory",54.6388889,22.9772222
"douar el kafia",36.051667,8.960278
"kruklin",54.024446,21.917631
"sar chammag",26.7973,62.7367
"jhinga",22.698611,88.111389
"madraqah",21.982954,39.991884
"strizhovka",50.304458,28.994281
"phoenix village",18.4166667,-77.7333333
"trepanishti",41.0483333,20.1166667
"gaj maly",52.647405,16.535464
"panjgram",35.196134,72.540911
"nanshenzao zhen",32.783333,120.533333
"gawasu",11.807482,4.065587
"kovuklu",39.406208,39.771545
"banda ranj",33.020806,71.188345
"wagyidaw",23.7333333,95.7
"vileza",40.91,20.0316667
"somuchan",34.699299,70.142586
"karakul",36.1704,48.4134
"kuslin",52.364192,16.314573
"hergersdorf",50.683333,9.316667
"toi-tjube",41.0427778,69.3572222
"oberwampach",50.0166667,5.8608333
"mount cole",-37.25,143.2
"novogeorgiyevka",50.983333,72.616667
"lummi",-2.751111,120.150833
"guemane macuacua",-24.39,34.1716667
"malyye mileshty",46.899444,28.804722
"barzegaru",37.773333,48.973889
"paoloppoe",-5.355,120.0955
"klewonan",-7.374444,110.585
"edilchioi",44.0,28.35
"sambaitiba",-22.683333,-42.8
"vosselen",51.414504,5.72152
"al mashaer",18.633333,42.3
"kleinbardorf",50.266667,10.416667
"haruzim",32.227594,34.864859
"koktyul",56.748183,66.555278
"marienette",34.8719444,-90.2180556
"mekarbagja",-6.648889,108.325833
"kalolokan",1.133333,117.9
"otopum",7.6847222,-71.3344444
"bokelekila",0.616667,21.133333
"utsha",-3.383333,24.6
"baleyka",52.3917,53.8573
"chassaignes",45.25,0.25
"baleyani",13.1166667,-9.45
"trekhdenevo",56.433333,37.133333
"euel",50.95,7.75
"audzu muiza",56.5522222,23.4175
"sleikas",57.5122222,24.6911111
"nishi-ashiyoro",43.237222,143.542778
"hatte mombrun",18.25,-73.1833333
"tunuslar",41.623634,33.519669
"rancabaeud",-6.823333,107.357778
"grabusna",48.016667,25.1
"bongkitonro",-5.3018,119.8286
"mallah",36.874431,66.676243
"donghao",41.321111,114.561389
"tiguissikaha",9.436361,-5.193839
"ban ko bun nak",13.714361,101.376334
"kampong peruntong",1.95,111.2
"makligarhi",34.0279,71.4978
"kampung amar pelantek",1.5117,103.7644
"griesstatt",48.0,12.183333
"bagabech",35.499487,-5.66159
"peishihwo",24.5333333,120.7166667
"villacidayo",42.664293,-5.200914
"qaryat zaghiniyat al kabir",33.8666667,44.6833333
"dabkoudey",13.5,3.0166667
"torared",56.666667,13.116667
"shah pir",28.9988,51.2209
"magersryd",56.933333,15.15
"dalita",8.883333,38.633333
"kajakan-e pa'in",35.060674,69.085265
"alghero",40.558889,8.318056
"neversdorf",53.866667,10.283333
"valitsa",38.1166667,22.0666667
"manharo",26.592496,68.177677
"mayingpu",41.15,115.650833
"pomona road",36.0166667,-85.1319444
"mwanathumba",-2.4333333,40.2
"karez-e nowabad",32.281006,61.410584
"samboghah",31.266958,66.561177
"kuoyuan",34.716667,109.133333
"jimda",31.466667,100.733333
"burkhardsrieth",49.616667,12.466667
"bhandra gidhri",32.580118,72.066189
"chervonopartizansk",48.076128,39.796183
"secomontul",15.783333,-90.283333
"telogosari",-7.363611,110.725278
"maligia",9.1,-12.4833333
"barnes prairie",32.4213889,-90.0141667
"fayssac",43.954659,1.97207
"mugorre",-18.3547222,36.57
"tsedani",42.0675,43.5652778
"hariwand",32.623163,59.482945
"mundampiddi",9.15,80.1
"takiyeh-e chahar gonbad",29.7324,56.2746
"vaiori",-17.9666667,-142.2333333
"abagur",53.6882,87.2263
"srengseng",-6.2051,106.7563
"riihijarvi",61.95,30.183333
"ayub bazar",25.766667,61.433333
"saygachiy",46.308723,47.129908
"aygun",49.983333,127.466667
"shal'dzhadzhari",35.597282,70.047064
"yingkoshih",25.1347222,121.7083333
"calzona",34.1288889,-114.4102778
"amphoe pho prathap chang",16.312176,100.27346
"jalbra",34.565124,73.352143
"selo chervonnoye",54.583333,31.916667
"goth jeho",27.865948,68.530159
"raddingsdorf",53.783333,10.883333
"qarya-i-gasi",33.607336,62.94002
"rajegaon",19.233333,76.1
"le trokay",50.583333,5.433333
"woodruff springs",28.8077778,-81.345
"asagny",5.2,-4.8
"kucheh gazi",33.138889,53.032222
"batrun",34.25,35.65
"abramowice",49.792119,20.194277
"lejj",35.7,36.4166667
"bainville",48.206621,6.137788
"beyzi tak-e do",31.933333,49.766667
"iwremeragha",5.54156,6.027455
"wollschow",53.4,14.2
"ndlaene",15.0166667,-15.9333333
"cingiller",40.283333,34.35
"kobsted",57.520944,9.919806
"moral",4.45,-75.266667
"belgachha",25.7833333,89.6
"gratitoenon",-7.7162,112.9981
"kungchai",31.65,121.140556
"maloye annenkovo",52.118767,36.067099
"sher muhammad mahar",27.916691,69.39449
"sa`diabad",30.208986,56.717043
"diby",5.62098,-4.11008
"cipeundeuywarung",-6.777536,106.040502
"tan hua gek estate",1.4091667,103.6958333
"akarcheh",32.598554,50.402801
"east vandergrift",40.5980556,-79.5613889
"verkhnesyezzheye",52.741,51.232
"torura",-8.0166667,146.9
"pozare",42.537222,20.351111
"bergerhout",51.116667,5.083333
"ouled tahar",36.0252778,0.3338889
"coco hondo",5.860807,-75.963995
"magombolala",-1.8166667,12.6666667
"shenxianwan",29.415087,110.873202
"deda bistra",46.933333,24.9
"kachumbiro",-0.2,30.9
"ontsiaye",-2.8847222,13.6055556
"oupoyo",5.560537,-6.589968
"surowica",49.45,21.916667
"mayskaye",52.9688889,30.1975
"teleguindekoy",13.2833333,3.4333333
"karagahawewa",8.2333333,80.3166667
"villanueva",-35.675022,-58.434559
"zhongcaoao",24.240003,103.287418
"kandawaru",-6.7844,108.6296
"korich",49.67,5.95
"cervera del maestre",40.453664,0.276587
"gulbisi",57.5166667,25.9
"huyagt",48.8647222,98.9611111
"belokolodez pervyy",52.129903,37.101472
"mineul",47.35,23.1
"noratabad",35.635578,59.036994
"kampong pengkalan china",6.133333,102.1
"bitkovo",54.2046,82.2715
"helikir",-9.7205,119.8876
"ti charute",19.7211111,-72.1697222
"chernook",43.1333333,27.2166667
"ljuti dolac",43.3052778,17.705
"oudler",50.202778,6.093611
"greystoke",54.65,-2.866667
"shesh gav",33.738889,68.542222
"ban veunxe",17.166667,105.066667
"pogolde",13.9333333,-1.0333333
"batey 6",18.35,-71.2333333
"liparo",40.7436111,22.2388889
"pieresses",50.6,5.966667
"douar nzala",31.460631,-8.280567
"boete",6.8666667,0.5166667
"vourmba",40.0252778,22.0686111
"north tambu",14.183333,120.866667
"ovcharovka",50.765099,37.302343
"lwar babar kheyl",33.886021,68.419777
"cherny dor",57.237202,33.28716
"shuji",31.366667,117.533333
"voluy",44.24055,5.548278
"bolshoy lyazhdur",56.830278,49.252778
"hodslavice",49.550019,18.02673
"loa tebo",-0.35,117.0
"huitza",18.483333,-101.066667
"kimberling",37.1616667,-81.0361111
"kuankutan",32.598611,108.4325
"popodara",11.4,-12.4
"bosanka",42.6458333,18.1258333
"cativen",-7.6413889,-77.6005556
"north lismore",-28.8,153.283333
"koshtugi-markovskaya",60.701068,36.000503
"shailuogang",31.958333,117.219444
"molino socias",19.7666667,-71.5166667
"kangju",35.32131,128.334605
"bouli soutoura",14.0666667,-16.1
"que cu",20.566667,105.45
"andoharimbo",-22.8,44.8166667
"cikalung sabrang",-6.3933,106.1028
"barazon",42.857312,-8.011822
"mgeta",-8.3166667,36.1333333
"bram",40.7566667,19.9813889
"gouenteguela",8.290441,-7.309272
"staryy bobr",54.3833333,29.3
"fongpu",26.682765,118.760058
"ghulam muhammad arain",26.535305,68.120842
"sojaedong",38.0808333,125.6086111
"fryebo",57.366667,14.083333
"pechurina",55.472558,38.899123
"posarae",-7.35,157.2333333
"tayezhnaya",54.147222,90.955
"mediwaka",7.3,80.8833333
"malla mansur",33.894499,72.284674
"porto cachoeira",-21.566667,-53.216667
"bantique",11.4904,122.8838
"hoche",36.3180556,3.5994444
"korczowska wolka",51.898872,23.017188
"urana qila",34.157113,71.441644
"baltpamuse",56.2861111,24.3413889
"kinh xuoi",9.908611,106.119722
"el cubo del vino",41.255753,-5.710517
"passerano",41.9,12.766667
"sooskert",47.9,22.616667
"diezmanning",48.183333,12.166667
"mikec miklos-tanya",48.05,21.783333
"tococ east",15.833333,120.416667
"westbeemster",52.574712,4.898216
"barracks hall",18.0666667,-76.4166667
"liloan norte",10.0151,124.1051
"imegdal",31.122515,-8.11991
"trude",42.730833,21.145
"zeguere",10.5833333,-6.7333333
"bugenstegen",49.233333,9.933333
"ban lum hin",14.1475,99.619444
"notannodongjagu",41.5125,127.1030556
"alonakia",40.3166667,21.6666667
"ayanhuasi",-11.1419444,-76.7997222
"citeras dua",-6.338611,106.332222
"goumbayel",13.6833333,-13.1666667
"pondoh",-8.4459,115.3224
"tang paloch",11.9833333,104.3666667
"pulae",1.2354,120.8162
"palere",19.0,-71.2833333
"belefanai",6.6827778,-9.5927778
"aiwaku",-6.2166667,145.0
"colorados norte",5.731389,-73.6225
"kor bagh",34.969803,71.037529
"(( podoriones ))",39.3783333,20.0886111
"burkhausen",48.166667,12.833333
"pul-i-dallak",34.783333,51.116667
"cvijancevici",44.7688889,17.9555556
"imampazari",41.416667,26.933333
"atang menjungkat",4.5977,96.7989
"mumliswil",47.344106,7.703497
"the dalles",45.5947222,-121.1775
"bjornange",63.383333,13.133333
"lordodj",15.4333333,-15.4333333
"podvranic podkraj",43.3983333,17.4438889
"bugunzh",44.0833,40.6543
"dirong",32.004,92.304
"slobodakuchinka",53.25,27.1833333
"emanueltelep",44.821389,21.14
"reinprechtspolla",48.6,15.75
"pak nai",22.45,113.95
"ngasi",3.55,27.166667
"mulla hadzrat",33.9075,68.953889
"verkhoshizhemye",58.01097,49.103841
"elsborg",56.333685,9.483051
"szalajkahaz",47.886223,19.912232
"sanghseng",20.1166667,97.2166667
"nizhnyaya tyrga",51.966667,86.516667
"sekarwangi",-7.611389,109.126389
"chel'pek",42.45,78.35
"kundjang",-7.6538,112.1536
"kirby muxloe",52.616667,-1.216667
"barra de sao bento",-6.733333,-38.383333
"ban ko lot",12.449806,102.309528
"plovishta",40.7169444,20.6386111
"milogradovo",43.304722,134.603889
"bayfords village",17.3333333,-62.7166667
"et taiyibe",32.266161,35.008932
"leicester junction",43.8558333,-73.1508333
"koppernollehoek",50.883333,2.733333
"freschenhausen",53.366667,10.066667
"mapakkebonbelik",-8.6168,116.0777
"penk",47.666667,16.033333
"coal bluff",31.945,-87.4383333
"thamakan",20.6833333,96.7
"jaczewo",52.689316,19.762147
"herkany",47.033333,21.633333
"neckarhauserhof",49.416667,8.883333
"lawngkyaw",25.85,98.15
"am rija`",13.0141667,44.5805556
"kekalik timur",-8.5923,116.0903
"ijegale",8.566667,40.7
"ban hnohng yao",15.75,99.85
"miissu",26.887777,102.108356
"erfucha",35.636983,105.501545
"klina e poshteme",42.760833,20.790278
"taibet ett tourki",35.1166667,37.4333333
"paul robert",36.2458333,0.9244444
"quinta da mafarra",39.280961,-8.716883
"calacoichioi",43.4833333,28.5833333
"peitun",34.883333,116.916667
"kosti",42.0666667,27.7833333
"nueva providencia",16.366667,-91.35
"wedeidairi",13.6166667,-2.9
"south hutchinson",38.0280556,-97.94
"sakasar",24.0666667,90.3166667
"barrero pyta",-25.666667,-56.683333
"dusun 3 translok torosik",0.4448,124.2615
"choram",37.123448,129.055016
"volgogradskiy",51.631667,60.928056
"oteruelo de la valdoncina",42.580184,-5.604212
"saint-gerons",44.949753,2.216402
"lovlid",64.65,16.583333
"kocereg",35.746799,66.7578
"koskandawala",7.0833333,80.05
"torenurme",58.6380556,26.1547222
"huaditang",29.683333,108.083333
"pyrashevo",53.4333333,27.35
"paemdong",34.516667,127.316667
"qobbeh-ye kaboli",33.438518,56.954516
"seh dewar",34.998051,67.829116
"nanjihhuichiao",30.552883,120.565702
"cibaca",42.6288889,18.1711111
"unteraugustenfeld",48.25,11.45
"chipatchiva",-12.828889,15.6725
"balisong",13.8048,121.0277
"haindling",48.816667,12.416667
"ahmad pir goth",25.226356,68.867421
"gigikh",42.531641,46.103137
"kafr el-rigalat",30.3391667,31.0947222
"gulluali",40.10837,37.822672
"esmeralda",-31.616886,-61.932555
"bagaslavishkis",55.0833333,24.7666667
"chacritas",-18.35,-63.7
"deheshk",32.528645,62.270042
"barrio jesus",9.97439,-84.421659
"kowtah-e sorkhak",34.54,67.488334
"pataruman",-6.2,107.3
"deh ganji",29.451321,57.097949
"sittichenbach",51.466667,11.516667
"san diego del rosal",20.690278,-101.445278
"towne creek acres",34.5611111,-82.675
"charbila",34.5833333,36.15
"bordj du caid lakdar",36.8655556,7.2858333
"dekwa",13.07163,12.125593
"diavoue",13.5,2.0666667
"begapata",45.933333,21.866667
"gacesa",45.0325,16.6413889
"hecuowei",23.144103,116.226282
"zulow",53.583333,11.266667
"pavlje",43.186389,20.338889
"nagylajosfalva",45.118056,20.727222
"mohammad selahlu",39.354167,47.2975
"ranqueles",-34.841599,-64.09998
"paltong",42.1738889,129.3394444
"glavatsi",43.2927778,23.3805556
"kagan",33.055346,59.445032
"alakusa",60.60538,29.505631
"nanshanhsi",24.0166667,121.0833333
"man namnga",22.8,98.5
"phumi baing khmau",12.7,104.5666667
"manpatariel",13.1,-14.25
"tengtienchen",27.078719,115.658669
"fatekandi",23.65,90.6166667
"al latif",30.5925,47.7519444
"mila douazeci si trei",45.183333,29.4
"limbra",5.3666667,21.5166667
"barkshad",35.7244,47.2568
"kabagari",-3.0472222,30.7833333
"darbarpur",24.8,88.2833333
"telnaidagama",7.8666667,80.3333333
"biteng",-6.7774,111.0498
"kalat-i-saiyid",33.7416,59.3865
"qucci",36.751429,68.941285
"hochholding",48.4,12.633333
"sent vid",45.8483333,14.4602778
"maloye fominskoye",58.5078,37.2253
"azix",39.620556,46.978333
"yimaqinaile",42.170183,122.263982
"sanie dab",52.995039,22.377545
"stublenka",54.112163,37.982543
"logton",31.9527778,-85.9144444
"wan hwe-mu",21.75,99.6166667
"zheleznovka",51.3,50.716667
"netiva",31.762134,34.794456
"rambah",0.9,100.333333
"romos",45.833333,23.283333
"bompo",-4.5885,119.943
"darbi sume",46.45,94.1166667
"demyanovka",49.9498,129.2394
"valteron",41.1833333,23.3166667
"ban houaythiam",20.345278,102.366111
"nagawawa",35.201667,139.671111
"biskupice melsztynskie",49.859912,20.71354
"tunyog",47.966667,22.466667
"zelenograd",56.001111,37.209167
"la benedicta",3.677873,-76.428426
"daxiangshang",31.574704,120.153414
"patinjahan",3.2865,99.296
"poblacion-pugao",16.0648,120.4983
"moskotovo",58.650087,35.627097
"tajel darreh",37.669831,70.631039
"kampung pulai barat",2.1461,102.3589
"pozdyakovo",59.122,46.7672
"eculiea",-12.244096,15.129206
"el tecomatillo",14.85,-92.083333
"cuatro veredas",20.9333333,-75.75
"banza quitel",-8.966944,13.632778
"adi momena",13.9,38.983333
"akhmolichi",57.4267,47.5305
"kheliana",35.35,24.8333333
"ban tauhay",17.1,105.5
"dahan-e khvajehsafa",35.763486,68.841695
"xiayangpan",28.618159,121.443017
"tsepelevo",55.889032,39.872569
"zecevice",43.004444,20.652778
"cambahan wetan",-8.126389,111.039444
"mourtchati",13.95,13.0833333
"gutterlitz",50.716667,11.883333
"masivtsy",49.370792,27.225318
"korima",36.4379,129.289
"mahi bohar",28.049726,67.980653
"chisalita",46.533333,24.316667
"syakhe",35.201249,102.521167
"s. cardiga",-26.1661111,32.225
"mangria",25.1,68.666667
"luukan",5.037,120.1027
"fengkueiling",23.8833333,120.7333333
"loc tien",19.9,105.95
"vrazdovy lhotice",49.640172,15.180023
"safed moy",34.20379,66.69671
"taunggyundaing",19.2666667,95.45
"kakai",40.9713889,126.5980556
"kujamni",34.587527,127.251606
"kalivia kraneas",39.2088889,20.7838889
"sikanenga",-17.4,24.2
"preta",-9.85,-36.583333
"aguas do pardo",-27.133333,-53.4
"arfvet",61.15,15.116667
"oeuf-en-ternois",50.359576,2.214711
"chunkan baihk",34.591667,73.983333
"el gomez",6.731111,-75.6525
"jiusheqian",23.981366,115.919296
"lakelaiwu",28.35794,102.607491
"kamarevo",54.864852,38.463499
"hawawiya",31.5166667,46.1333333
"holichi",30.628408,118.98124
"grillenburg",50.95,13.5
"riomalo de abajo",40.404721,-6.085138
"qiankuling",29.851417,121.091208
"kompong por",13.1833333,103.15
"lochotin park",49.764628,13.366973
"phumi anlong kroch",12.3166667,103.25
"le quesnoy-sur-airaines",49.955257,1.990547
"maddekanda",6.6666667,80.6666667
"ruokorova",67.166667,24.433333
"neqi",77.8666667,-71.6166667
"xom cong quan",16.35,107.766667
"soraw",34.891114,63.612192
"kabalan",-7.125842,111.995217
"laghzouana",32.432072,-7.283691
"fishponds",51.486389,-2.513889
"leteque",-42.412249,-71.067972
"north miami",25.8897222,-80.1869444
"egle",57.4666667,26.0333333
"gyullibulag armyanskiy",40.95,43.9166667
"kafokaha",9.916667,-5.266667
"phumi sa thum",12.5833333,104.05
"fatuha",-9.386111,125.048889
"navpaktos",38.3916667,21.8275
"mantaf",35.7666667,36.6333333
"phuong nhue",21.676488,105.134721
"jabres tengah",-7.6675,109.619444
"l'ardoise",47.48457,2.095146
"hadjairia",35.35,-0.95
"san miguel aloapan",17.445833,-96.656111
"canogan",9.9616,124.0252
"orkabeland",34.072487,67.058168
"koshakda",42.2,59.3666667
"ugwan shakidi",10.885977,4.40994
"undurar",-3.166667,134.266667
"doromantek",-7.0374,109.6855
"tiantangkeng",28.170147,119.551328
"pelinu",43.916667,28.383333
"htangshan",21.15,92.85
"sitio benedito quita",-23.6618,-49.79
"frakaj",40.4697222,19.6911111
"rocchetta",41.233333,14.15
"chiabi",-16.9666667,27.6833333
"bresewitz",53.7,13.516667
"bet yattir",31.35,35.1
"tomakudo",38.1855556,126.7922222
"muminpura",31.628611,74.184444
"simubala",-15.5333333,23.0666667
"beljote",19.4166667,-71.7
"nawradola",23.2833333,89.7833333
"ait heouich",32.003375,-5.159051
"shihchiti",23.6333333,120.6
"emirhasanlar",37.85,30.8
"cabemba",-7.116667,15.333333
"cronenschild",50.733333,5.916667
"kebonseureuh",-6.885556,107.923611
"tulangga",-8.6557,116.4415
"cefn-coed-y-cymmer",51.766667,-3.4
"abasha",42.1941667,42.2241667
"nailong gongshe",28.6,86.4
"jowzu'iyeh",28.8,58.1
"vyselki razliv",58.0,30.666667
"reimlingen",48.816667,10.516667
"mutambila",-13.6666667,25.2833333
"natural steps",34.8619444,-92.4752778
"chipumi",-13.6166667,33.0833333
"pusztatorda",46.983333,21.333333
"palampiddi",8.9166667,80.2
"litsechien",24.6666667,121.8166667
"dzhanhoi",45.711677,34.392739
"patangal",5.578889,-73.771944
"nyamhanga",-8.4833333,36.5333333
"rumah punan tulan",2.616667,113.916667
"ikot ene etim",4.9266,8.4744
"senggomo",-8.017222,110.961111
"ciabig girang",-7.6045,107.8386
"drab shah",34.483043,71.334552
"redalsgrend",61.5,5.5
"zmeinets",52.65,36.966667
"shekhshin",37.4626,49.1408
"ambatondrapeto",-18.6166667,47.3
"puchabran",-42.259444,-73.499722
"ballymacoda",51.89,-7.9325
"novoshumnoye",53.911667,62.865833
"begaye samb",15.9166667,-16.2166667
"kalmunai",7.4166667,81.8166667
"congura",41.65157,35.418021
"bufena",11.6666667,-14.0833333
"huayahanga",-15.1947222,-72.8097222
"xiawaidun",27.36493,118.029585
"chinda",-11.450019,14.21362
"martelyi tanyak",46.483333,20.216667
"riza murdah",34.692461,65.049025
"khuderi",49.7666667,107.55
"jatiuwung",-6.19,106.589722
"howan",30.816325,118.080992
"kallmossa",62.65,21.55
"hejiajiao",31.749682,105.290908
"tirian",9.7166667,14.3666667
"cappamore",51.9,-9.6166667
"narhiwala",31.065278,71.027778
"shishiques",-6.3483333,-79.3344444
"xishazui",30.285073,114.198254
"el heyatfe",14.45,44.3333333
"douar talmoudi",31.492005,-8.26988
"gusriwala",30.208164,71.045637
"binmeckeg",16.2079,120.4887
"heiligenzimmern",48.333333,8.733333
"finciu",46.75,23.033333
"goch",34.450364,70.571721
"kumyan",18.851571,108.640365
"kampung labak",5.4887,115.794
"nazare do retiro",-6.016667,-61.7
"twekkelerveld",52.230643,6.860037
"hajijah zerina",29.072967,67.778339
"barskiy berezhok",58.4,30.683333
"chutozhmon",56.603553,53.27879
"botorejokrajan",-6.8988,110.6533
"marghal",29.981807,71.93091
"dar brahim ben beida",31.96,-8.71
"kembla",-34.433333,150.816667
"benzilan",28.263333,99.282222
"clopton",52.116667,1.25
"pyliny",61.066667,77.616667
"sevenheiken",50.6,6.083333
"jarville-la-malgrange",48.66907,6.206364
"yazhukeng",30.51723,119.045886
"nishat",34.123611,74.886111
"pambahinna",6.7166667,80.7833333
"golyem cardak",42.3,24.6333333
"san marquis",-9.5333333,-74.9333333
"chakhpaych",35.126769,63.842455
"altalan",19.783333,-97.275
"barwani",22.033333,74.9
"sumbulovo",54.5369,40.1492
"ban huai wai",19.009806,98.10225
"masjid-e sabz",35.866264,66.336837
"padokan kidul",-7.830278,110.341667
"sange doruya",34.285556,63.905278
"watif",18.4666667,56.45
"siraki",26.134444,58.921111
"aldea mercedes",13.8,-89.2
"zerovjani",41.9152778,20.9477778
"mogoyty",51.6476,101.3882
"nekso",55.058981,15.132815
"tahmanis",37.983333,43.666667
"vasshauglia",69.233333,17.85
"bonnoeuvre",47.527836,-1.235998
"alinea",15.433333,121.133333
"wuxingpu",29.564993,114.535663
"aldea vieja",14.05,-88.85
"alapraia",38.707782,-9.375822
"curimagua",11.1752778,-69.6722222
"davisabad",31.503889,74.321667
"gryazuchaya pervaya",59.1211,46.4424
"deorhi",31.956954,74.736009
"mahall sha`wah",14.8333333,43.3833333
"nankangshang",34.5225,118.118611
"tebikerei",1.0,173.0
"irhil igrane",36.6333333,5.1166667
"las trinidades",27.5,-104.95
"phumi kbal",13.4833333,102.8333333
"soranigol",37.1464,128.4319
"chumicosa",8.45,-80.7
"momubaru",26.741058,128.164319
"helkijn",50.733333,3.383333
"kalilunjer",-7.267778,109.773056
"douar m'dakka",34.35117,-5.800936
"chancala",13.7605556,-89.2119444
"qarineh darreh-ye `olya",33.8437,49.1908
"jetr",42.8166667,25.35
"basti khikhe",31.263515,70.886751
"zreczyce",49.886584,20.216292
"shangaing",17.4,96.85
"shakh",35.573611,64.113889
"niederbarge",51.466667,7.833333
"verkhniy spass",56.549141,35.074234
"ambohidrazana",-19.2333333,46.7666667
"huu thu",21.35,105.616667
"bourgeray",48.223627,1.335069
"ludvigtanya",47.433333,18.916667
"paso coyote",18.6,-96.316667
"namke-ting",20.6166667,97.25
"gubich",58.15,49.0
"tahuli",22.6333333,120.4833333
"tlawah",-6.8046,111.506
"tjot",5.3713,95.8339
"vorby",58.9997222,23.1516667
"knyazhino",55.6333333,27.0666667
"fenglingtou",29.395,118.296111
"gurinskiy",52.779394,33.42038
"hizumeskinden",39.55,141.166667
"caraibil",45.05,29.016667
"phumi bambek kandal",10.6333333,103.8333333
"somodero",8.333333,4.25
"cambandala",-10.014045,20.30698
"nolbunyoul",36.2476,127.7643
"casa danesi",42.85,10.4
"makawtaung",25.2833333,97.5
"senyo gebeya",7.716667,36.616667
"tangandoust",32.259524,-4.794878
"chungayo ciudad",-5.0513889,-79.8875
"lohle rajputan",30.855556,74.216667
"fangarar",11.45,49.6666667
"yangchungdong",38.2302778,125.8402778
"amatitan abajo",13.7666667,-88.7166667
"shulesh darreh",36.399752,69.509963
"plaine sabousse",18.1588889,-72.8927778
"kamedocho",35.7,139.833333
"chilbori",39.0605556,127.7877778
"ijsbrechtum",53.044191,5.63101
"wankang",24.170541,107.248919
"baldersrum",57.933333,16.283333
"vinci",43.783333,10.916667
"nan coco",19.5,-72.45
"zakariya",34.747594,67.710188
"yulche",39.3377778,127.2119444
"tereglio",44.05,10.566667
"bruyeres montoises",50.466667,3.766667
"rowley shore",42.6761111,-70.6616667
"ermeneraje",41.1066667,19.6755556
"estancia chaqueri",-17.1333333,-66.45
"boarebhe",-8.6004,121.2345
"czarnyz",50.902945,17.278983
"hubov",49.501471,14.489584
"taman abu zarim",2.5015,101.8425
"qowyonli",37.226361,55.291461
"sernowodsk",43.327203,45.161737
"ouaro koro",9.15,-9.45
"taperaba",0.083333,-51.966667
"kampong che jevah",1.4144444,103.9897222
"capiz",11.189444,124.855833
"keudeblang",4.9571,97.7667
"grushvitsy vtoryye",50.534141,26.050807
"hongeun",37.5874,126.9406
"snehov",50.656122,15.195216
"n'rougas noord",-29.076462,21.086183
"dambolankhanga",-14.7833333,34.9833333
"karakoz",39.404435,36.298546
"phumi kraleng",12.3666667,105.3
"bloukrans",-22.95,17.5
"chumpia",12.2244444,-16.0016667
"san martin de las canadas",42.822829,-7.064366
"hacienda lilia ii",10.9766,123.1954
"aspilla",37.567518,-2.327295
"delong",27.52779,118.632337
"ain al qsab",33.57,-7.0
"saengdam",37.4079,127.8959
"lunikov",50.253389,14.161406
"kounam",5.25,15.8333333
"liubeixia",24.359647,115.693505
"ulus shinedalay",52.766667,112.183333
"karodan",-7.241944,110.206389
"avlo",6.3,1.9
"sempuren dua",-6.3475,106.413333
"bukit ibam",3.1637,102.9777
"tengaran",-7.0244,110.8974
"brusa de la merle",44.916667,6.883333
"kuklichi",52.8333333,24.5333333
"embar ou maoula",29.209529,-10.263995
"tradsbjerg",56.398554,8.617913
"pegairolles-de-l'escalette",43.800999,3.323663
"kampong semantin",3.8688,102.4512
"sanguo",32.526687,105.01232
"carmell mobile home park",33.4480556,-82.0608333
"kesmetas",41.117044,40.759175
"niedarzyn",52.727265,20.215682
"mem moniz",37.167573,-8.223659
"cholula",20.75,-98.5
"lardieres",49.255512,2.13513
"aekmas satu",2.1398,99.0142
"goth ahmad khan khosa",27.922861,68.258671
"kolonia szlubow",51.683333,23.233333
"oberbergscheid",50.983333,7.3
"ciln",42.337778,20.629722
"urfat",39.55,38.966667
"depan laok",-7.0942,113.2944
"sasumgae",37.2625,126.288056
"labu",-0.583333,104.443611
"mahariny",-13.1833333,48.8666667
"korreh pa",30.3353,49.7425
"wumianjing",41.873333,115.109722
"vila cortes",40.604779,-7.309683
"jamal matbarer kandi",23.3166667,90.3333333
"tibombo",15.5166667,-87.8166667
"mantekai",-6.883333,113.983333
"goth mithan sehto",25.051604,68.436136
"gose e madhe",41.09,19.6230556
"boca zulia",9.0558333,-72.2988889
"mazkeret batya",31.853889,34.838611
"rachitele",46.7,22.9
"garlutei",44.833333,27.816667
"ayak-aul",42.8,59.5833333
"locarn",48.319082,-3.422164
"terpilitsy",59.487208,29.366986
"naznanfalva",46.533333,24.5
"heesboom",51.438762,4.889261
"hungchuangerh",37.483333,107.466667
"malyye zabychanye",53.4336111,31.8722222
"vidishiq",42.958611,20.949444
"maintiakoho",-19.1833333,46.4166667
"shachebol",57.773531,40.369371
"zandvlei",-30.63181,21.981082
"panshekou",29.725,117.691667
"den hill",37.1555556,-80.3133333
"courfaivre",47.335045,7.282003
"sirau",-7.188056,109.439722
"pergam pualam",2.9913,98.9953
"xinjian yizu",32.053045,120.069044
"shanpingtou",24.941667,117.1025
"malobragino",56.853056,84.379722
